Theme_Name,Set_Name,num_parts,year,Color,Unique_Parts
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,White,8
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Chrome Silver,1
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Dark Gray,3
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Dark Turquoise,3
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Glow In Dark Opaque,1
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Light Gray,5
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Tan,6
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Trans-Light Blue,2
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Trans-Neon Orange,1
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Trans-Red,1
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Lime,5
RoboRiders,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],153,2000,Yellow,6
RoboRiders,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],146,2000,Light Gray,6
RoboRiders,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],146,2000,White,7
RoboRiders,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],146,2000,Glow In Dark Opaque,1
RoboRiders,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],146,2000,Black,25
RoboRiders,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],146,2000,Dark Gray,6
RoboRiders,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],146,2000,Dark Turquoise,4
RoboRiders,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],146,2000,Lime,7
RoboRiders,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],146,2000,Tan,7
RoboRiders,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],146,2000,Trans-Light Blue,2
RoboRiders,The Boss,124,2000,Light Gray,3
RoboRiders,The Boss,124,2000,Dark Gray,6
RoboRiders,The Boss,124,2000,Orange,5
RoboRiders,The Boss,124,2000,Black,23
RoboRiders,Dust + Lava + Swamp [8509 + 8510 + 8513],96,2000,Tan,7
RoboRiders,Dust + Lava + Swamp [8509 + 8510 + 8513],96,2000,Red,6
RoboRiders,Dust + Lava + Swamp [8509 + 8510 + 8513],96,2000,Orange,1
RoboRiders,Dust + Lava + Swamp [8509 + 8510 + 8513],96,2000,Lime,4
RoboRiders,Dust + Lava + Swamp [8509 + 8510 + 8513],96,2000,Light Gray,5
RoboRiders,Dust + Lava + Swamp [8509 + 8510 + 8513],96,2000,Dark Gray,1
RoboRiders,Dust + Lava + Swamp [8509 + 8510 + 8513],96,2000,Chrome Silver,1
RoboRiders,Dust + Lava + Swamp [8509 + 8510 + 8513],96,2000,Black,15
RoboRiders,Frost + Onyx + Power [8511 + 8512 + 8514],90,2000,Black,25
RoboRiders,Frost + Onyx + Power [8511 + 8512 + 8514],90,2000,Dark Gray,5
RoboRiders,Frost + Onyx + Power [8511 + 8512 + 8514],90,2000,Light Gray,3
RoboRiders,Frost + Onyx + Power [8511 + 8512 + 8514],90,2000,Trans-Light Blue,1
RoboRiders,Frost + Onyx + Power [8511 + 8512 + 8514],90,2000,Trans-Neon Orange,1
RoboRiders,Frost + Onyx + Power [8511 + 8512 + 8514],90,2000,White,7
RoboRiders,Frost + Onyx + Power [8511 + 8512 + 8514],90,2000,Yellow,5
RoboRiders,Frost + Onyx + Power [8511 + 8512 + 8514],90,2000,Trans-Red,1
RoboRiders,Frost + Dust (8511 + 8513),73,2000,White,8
RoboRiders,Frost + Dust (8511 + 8513),73,2000,Trans-Light Blue,1
RoboRiders,Frost + Dust (8511 + 8513),73,2000,Tan,8
RoboRiders,Frost + Dust (8511 + 8513),73,2000,Light Gray,3
RoboRiders,Frost + Dust (8511 + 8513),73,2000,Dark Gray,3
RoboRiders,Frost + Dust (8511 + 8513),73,2000,Black,14
RoboRiders,Swamp + Lava (8509 + 8510),63,2000,Light Gray,3
RoboRiders,Swamp + Lava (8509 + 8510),63,2000,Black,12
RoboRiders,Swamp + Lava (8509 + 8510),63,2000,Dark Turquoise,3
RoboRiders,Swamp + Lava (8509 + 8510),63,2000,Lime,7
RoboRiders,Swamp + Lava (8509 + 8510),63,2000,Red,4
RoboRiders,Onyx + Power (8512 + 8514),47,2000,Trans-Red,1
RoboRiders,Onyx + Power (8512 + 8514),47,2000,Yellow,4
RoboRiders,Onyx + Power (8512 + 8514),47,2000,Trans-Neon Orange,1
RoboRiders,Onyx + Power (8512 + 8514),47,2000,Black,15
RoboRiders,Onyx + Power (8512 + 8514),47,2000,Dark Gray,1
RoboRiders,Onyx + Power (8512 + 8514),47,2000,Light Gray,3
RoboRiders,Dust,45,2000,Light Gray,3
RoboRiders,Dust,45,2000,Black,10
RoboRiders,Dust,45,2000,Chrome Silver,1
RoboRiders,Dust,45,2000,Dark Gray,1
RoboRiders,Dust,45,2000,Tan,9
RoboRiders,Swamp,45,2000,Light Gray,4
RoboRiders,Swamp,45,2000,Lime,8
RoboRiders,Swamp,45,2000,Dark Turquoise,4
RoboRiders,Swamp,45,2000,Black,7
RoboRiders,Frost,44,2000,Trans-Light Blue,2
RoboRiders,Frost,44,2000,Black,9
RoboRiders,Frost,44,2000,Dark Gray,3
RoboRiders,Frost,44,2000,Light Gray,2
RoboRiders,Frost,44,2000,White,9
RoboRiders,Onyx,38,2000,Trans-Red,1
RoboRiders,Onyx,38,2000,Dark Gray,2
RoboRiders,Onyx,38,2000,Glow In Dark Opaque,1
RoboRiders,Onyx,38,2000,Light Gray,3
RoboRiders,Onyx,38,2000,Black,17
RoboRiders,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,35,2000,Dark Gray,1
RoboRiders,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,35,2000,Flat Silver,1
RoboRiders,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,35,2000,Light Gray,2
RoboRiders,Volcano Climber,35,2000,Black,9
RoboRiders,Lava,35,2000,Light Gray,2
RoboRiders,Volcano Climber,35,2000,Dark Gray,1
RoboRiders,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,35,2000,Red,3
RoboRiders,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,35,2000,Black,9
RoboRiders,Lava,35,2000,Red,6
RoboRiders,Lava,35,2000,Black,10
RoboRiders,Volcano Climber,35,2000,Red,3
RoboRiders,Volcano Climber,35,2000,Light Gray,2
RoboRiders,Volcano Climber,35,2000,Flat Silver,1
RoboRiders,Lava,35,2000,Orange,1
RoboRiders,Ice Explorer,34,2000,Black,7
RoboRiders,Ice Explorer,34,2000,Light Gray,1
RoboRiders,Ice Explorer,34,2000,White,5
RoboRiders,Ice Explorer,34,2000,Trans-Light Blue,1
RoboRiders,Ice Explorer,34,2000,Dark Gray,2
RoboRiders,Ice Explorer,34,2000,Blue,1
RoboRiders,Kabaya Promotional Set: White (Ice Explorer) RoboRider,33,2000,Blue,1
RoboRiders,Kabaya Promotional Set: White (Ice Explorer) RoboRider,33,2000,Dark Gray,2
RoboRiders,Kabaya Promotional Set: White (Ice Explorer) RoboRider,33,2000,Light Gray,1
RoboRiders,Kabaya Promotional Set: White (Ice Explorer) RoboRider,33,2000,Trans-Light Blue,1
RoboRiders,Kabaya Promotional Set: White (Ice Explorer) RoboRider,33,2000,White,5
RoboRiders,Kabaya Promotional Set: White (Ice Explorer) RoboRider,33,2000,Black,7
RoboRiders,Dirt Bike,32,2000,Yellow,5
RoboRiders,Power,32,2000,Trans-Neon Orange,1
RoboRiders,Power,32,2000,Light Gray,3
RoboRiders,Power,32,2000,Black,14
RoboRiders,Dirt Bike,32,2000,Light Gray,4
RoboRiders,Dirt Bike,32,2000,Black,7
RoboRiders,Power Bike,32,2000,Yellow,5
RoboRiders,Power Bike,32,2000,Light Gray,4
RoboRiders,Power Bike,32,2000,Black,7
RoboRiders,Power,32,2000,Yellow,6
RoboRiders,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,25,2000,Black,6
RoboRiders,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,25,2000,Green,1
RoboRiders,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,25,2000,Lime,1
RoboRiders,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,25,2000,Trans-Neon Green,1
RoboRiders,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,25,2000,Light Gray,2
RoboRiders,Swamp Craft,25,2000,Black,6
RoboRiders,Swamp Craft,25,2000,Green,1
RoboRiders,Swamp Craft,25,2000,Trans-Neon Green,1
RoboRiders,Swamp Craft,25,2000,Lime,1
RoboRiders,Swamp Craft,25,2000,Light Gray,2
RoboRiders,RoboRider Wheels,4,2000,[No Color],1
Robot,Robot,327,1987,Black,30
Robot,Robot,327,1987,Light Gray,24
Robot,Robot,327,1987,Trans-Red,1
Robot,Robot,327,1987,White,1
Robot,Robot,327,1987,Yellow,20
Robot,Honda Promotional Set,55,2001,Black,7
Robot,Honda Promotional Set,55,2001,Dark Gray,1
Robot,Honda Promotional Set,55,2001,Light Gray,1
Robot,Honda Promotional Set,55,2001,White,11
Robot,Mini Robots,77,2007,Black,9
Robot,Mini Robots,77,2007,Blue,7
Robot,Mini Robots,77,2007,Dark Bluish Gray,5
Robot,Mini Robots,77,2007,Red,4
Robot,Mini Robots,77,2007,Trans-Dark Blue,2
Robot,Mini Robots,77,2007,Trans-Neon Green,1
Robot,Mini Robots,77,2007,Trans-Neon Orange,1
Robot,Mini Robots,77,2007,White,8
Robot,Future Flyer,237,2015,Black,16
Robot,Future Flyer,237,2015,Blue,1
Robot,Future Flyer,237,2015,Dark Bluish Gray,17
Robot,Future Flyer,237,2015,Light Bluish Gray,14
Robot,Future Flyer,237,2015,Orange,4
Robot,Future Flyer,237,2015,Pearl Dark Gray,1
Robot,Future Flyer,237,2015,Red,2
Robot,Future Flyer,237,2015,Trans-Light Blue,3
Robot,Future Flyer,237,2015,White,20
Rock Raiders,Rock Raiders HQ,414,1999,Black,31
Rock Raiders,Rock Raiders HQ,414,1999,Trans-Neon Green,8
Rock Raiders,Rock Raiders HQ,414,1999,Yellow,23
Rock Raiders,Rock Raiders HQ,414,1999,Trans-Neon Orange,2
Rock Raiders,Rock Raiders HQ,414,1999,Blue,2
Rock Raiders,Rock Raiders HQ,414,1999,Brown,4
Rock Raiders,Rock Raiders HQ,414,1999,Dark Gray,33
Rock Raiders,Rock Raiders HQ,414,1999,Dark Turquoise,10
Rock Raiders,Rock Raiders HQ,414,1999,Light Gray,22
Rock Raiders,Rock Raiders HQ,414,1999,Orange,2
Rock Raiders,Rock Raiders HQ,414,1999,Red,1
Rock Raiders,Tunnel Transport,351,1999,Chrome Silver,1
Rock Raiders,Tunnel Transport,351,1999,Brown,4
Rock Raiders,Tunnel Transport,351,1999,Blue,2
Rock Raiders,Tunnel Transport,351,1999,Black,28
Rock Raiders,Tunnel Transport,351,1999,Yellow,16
Rock Raiders,Tunnel Transport,351,1999,Trans-Neon Orange,1
Rock Raiders,Tunnel Transport,351,1999,Trans-Neon Green,4
Rock Raiders,Tunnel Transport,351,1999,Red,1
Rock Raiders,Tunnel Transport,351,1999,Light Gray,20
Rock Raiders,Tunnel Transport,351,1999,Dark Turquoise,8
Rock Raiders,Tunnel Transport,351,1999,Dark Gray,24
Rock Raiders,Chrome Crusher,168,1999,Black,15
Rock Raiders,Chrome Crusher,168,1999,Chrome Silver,2
Rock Raiders,Chrome Crusher,168,1999,Dark Gray,15
Rock Raiders,Chrome Crusher,168,1999,Dark Turquoise,8
Rock Raiders,Chrome Crusher,168,1999,Light Gray,14
Rock Raiders,Chrome Crusher,168,1999,Red,1
Rock Raiders,Chrome Crusher,168,1999,Trans-Neon Green,6
Rock Raiders,Chrome Crusher,168,1999,Trans-Neon Orange,2
Rock Raiders,Chrome Crusher,168,1999,Brown,5
Rock Raiders,Chrome Crusher,168,1999,Yellow,8
Rock Raiders,Granite Grinder,109,1999,[No Color],1
Rock Raiders,Granite Grinder,109,1999,Black,11
Rock Raiders,Granite Grinder,109,1999,Chrome Silver,1
Rock Raiders,Granite Grinder,109,1999,Dark Gray,12
Rock Raiders,Granite Grinder,109,1999,Dark Turquoise,6
Rock Raiders,Granite Grinder,109,1999,Light Gray,6
Rock Raiders,Granite Grinder,109,1999,Trans-Neon Green,3
Rock Raiders,Granite Grinder,109,1999,Trans-Neon Orange,1
Rock Raiders,Granite Grinder,109,1999,Yellow,9
Rock Raiders,Granite Grinder,109,1999,Brown,2
Rock Raiders,The Loader-Dozer,90,1999,Dark Turquoise,4
Rock Raiders,The Loader-Dozer,90,1999,Black,10
Rock Raiders,The Loader-Dozer,90,1999,Yellow,8
Rock Raiders,The Loader-Dozer,90,1999,Brown,6
Rock Raiders,The Loader-Dozer,90,1999,Dark Gray,6
Rock Raiders,The Loader-Dozer,90,1999,Light Gray,13
Rock Raiders,The Loader-Dozer,90,1999,Red,2
Rock Raiders,Loader - Dozer,90,1999,Red,2
Rock Raiders,Loader - Dozer,90,1999,[No Color],1
Rock Raiders,Loader - Dozer,90,1999,Black,10
Rock Raiders,Loader - Dozer,90,1999,Brown,6
Rock Raiders,Loader - Dozer,90,1999,Dark Gray,6
Rock Raiders,Loader - Dozer,90,1999,Dark Turquoise,4
Rock Raiders,Loader - Dozer,90,1999,Light Gray,13
Rock Raiders,The Loader-Dozer,90,1999,Trans-Neon Green,4
Rock Raiders,Loader - Dozer,90,1999,Trans-Neon Green,4
Rock Raiders,Loader - Dozer,90,1999,Trans-Neon Orange,1
Rock Raiders,Loader - Dozer,90,1999,Yellow,8
Rock Raiders,The Loader-Dozer,90,1999,Trans-Neon Orange,1
Rock Raiders,Rock Raiders,48,1999,Red,2
Rock Raiders,Rock Raiders,48,1999,Dark Turquoise,1
Rock Raiders,Rock Raiders,48,1999,Light Gray,2
Rock Raiders,Rock Raiders,48,1999,Yellow,6
Rock Raiders,Rock Raiders,48,1999,Trans-Neon Orange,1
Rock Raiders,Rock Raiders,48,1999,Trans-Neon Green,2
Rock Raiders,Rock Raiders,48,1999,Orange,1
Rock Raiders,Rock Raiders,48,1999,Black,8
Rock Raiders,Rock Raiders,48,1999,Blue,2
Rock Raiders,Rock Raiders,48,1999,Brown,3
Rock Raiders,Rock Raiders,48,1999,Dark Gray,15
Rock Raiders,Hover Scout,40,1999,Dark Gray,9
Rock Raiders,Hover Scout,40,1999,Dark Turquoise,3
Rock Raiders,Hover Scout,40,1999,Light Gray,4
Rock Raiders,Hover Scout,40,1999,Trans-Neon Green,3
Rock Raiders,Hover Scout,40,1999,Trans-Neon Orange,1
Rock Raiders,Hover Scout,40,1999,Yellow,2
Rock Raiders,Hover Scout,40,1999,Black,4
Rock Raiders,Hover Scout,40,1999,Blue,2
Rock Raiders,Rapid Rider,39,1999,Dark Gray,8
Rock Raiders,Rapid Rider,39,1999,Red,1
Rock Raiders,Rapid Rider,39,1999,Light Gray,5
Rock Raiders,Rapid Rider,39,1999,Dark Turquoise,1
Rock Raiders,Rapid Rider,39,1999,Brown,2
Rock Raiders,Rapid Rider,39,1999,Blue,1
Rock Raiders,Rapid Rider,39,1999,Black,4
Rock Raiders,Rapid Rider,39,1999,Yellow,3
Rock Raiders,Rapid Rider,39,1999,Trans-Neon Green,2
Rock Raiders,Three Minifig Pack - Rock Raiders #3,29,2000,Light Gray,1
Rock Raiders,Three Minifig Pack - Rock Raiders #3,29,2000,Dark Gray,7
Rock Raiders,Three Minifig Pack - Rock Raiders #3,29,2000,Brown,3
Rock Raiders,Three Minifig Pack - Rock Raiders #3,29,2000,Blue,1
Rock Raiders,Three Minifig Pack - Rock Raiders #3,29,2000,Black,4
Rock Raiders,Three Minifig Pack - Rock Raiders #3,29,2000,[No Color],3
Rock Raiders,Three Minifig Pack - Rock Raiders #3,29,2000,Yellow,3
Rock Raiders,Three Minifig Pack - Rock Raiders #3,29,2000,Trans-Light Blue,1
Rock Raiders,Three Minifig Pack - Rock Raiders #3,29,2000,Trans-Neon Orange,1
Rock Raiders,Drill Craft,27,2000,Dark Turquoise,2
Rock Raiders,Drill Craft,27,2000,Light Gray,3
Rock Raiders,Drill Craft,27,2000,Orange,2
Rock Raiders,Drill Craft,27,2000,Trans-Neon Green,1
Rock Raiders,Drill Craft,27,2000,Yellow,3
Rock Raiders,Drill Craft,27,2000,Black,1
Rock Raiders,Drill Craft,27,2000,Dark Gray,5
Rock Raiders,Light Hover,25,2000,Dark Gray,6
Rock Raiders,Light Hover,25,2000,Blue,2
Rock Raiders,Light Hover,25,2000,Dark Turquoise,1
Rock Raiders,Light Hover,25,2000,Light Gray,2
Rock Raiders,Light Hover,25,2000,Trans-Neon Green,2
Rock Raiders,Light Hover,25,2000,Yellow,3
Rock Raiders,Three Minifig Pack - Rock Raiders #2,23,2000,Brown,3
Rock Raiders,Three Minifig Pack - Rock Raiders #2,23,2000,Yellow,3
Rock Raiders,Three Minifig Pack - Rock Raiders #2,23,2000,[No Color],3
Rock Raiders,Three Minifig Pack - Rock Raiders #2,23,2000,Black,2
Rock Raiders,Three Minifig Pack - Rock Raiders #2,23,2000,Red,1
Rock Raiders,Three Minifig Pack - Rock Raiders #2,23,2000,Blue,1
Rock Raiders,Three Minifig Pack - Rock Raiders #2,23,2000,Orange,2
Rock Raiders,Three Minifig Pack - Rock Raiders #2,23,2000,Dark Gray,6
Rock Raiders,Three Minifig Pack - Rock Raiders #2,23,2000,Light Gray,1
Rock Raiders,Helicopter Transport,22,2000,Dark Turquoise,2
Rock Raiders,Helicopter Transport,22,2000,Light Gray,4
Rock Raiders,Helicopter Transport,22,2000,Trans-Neon Green,1
Rock Raiders,Helicopter Transport,22,2000,Yellow,4
Rock Raiders,{Rock Saw Vehicle},22,2000,Blue,1
Rock Raiders,{Rock Saw Vehicle},22,2000,Black,2
Rock Raiders,Helicopter Transport,22,2000,Black,1
Rock Raiders,Helicopter Transport,22,2000,Brown,1
Rock Raiders,{Rock Saw Vehicle},22,2000,Yellow,2
Rock Raiders,Helicopter Transport,22,2000,Dark Gray,6
Rock Raiders,{Rock Saw Vehicle},22,2000,Red,1
Rock Raiders,{Rock Saw Vehicle},22,2000,Light Gray,4
Rock Raiders,{Rock Saw Vehicle},22,2000,Dark Turquoise,1
Rock Raiders,{Rock Saw Vehicle},22,2000,Dark Gray,2
Rock Raiders,One Minifig Pack - Rock Raiders #1,8,2000,[No Color],1
Rock Raiders,One Minifig Pack - Rock Raiders #1,8,2000,Brown,2
Rock Raiders,One Minifig Pack - Rock Raiders #1,8,2000,Dark Gray,3
Rock Raiders,One Minifig Pack - Rock Raiders #1,8,2000,Light Gray,1
Rock Raiders,One Minifig Pack - Rock Raiders #1,8,2000,Yellow,1
Rock Raiders,One Minifig Pack - Rock Raiders #1,8,2000,Trans-Neon Green,1
Royal Knights,Royal Knight's Castle,764,1995,White,19
Royal Knights,Royal Knight's Castle,764,1995,Trans-Yellow,2
Royal Knights,Royal Knight's Castle,764,1995,Trans-Red,1
Royal Knights,Royal Knight's Castle,764,1995,Red,17
Royal Knights,Royal Knight's Castle,764,1995,Light Gray,69
Royal Knights,Royal Knight's Castle,764,1995,Green,1
Royal Knights,Royal Knight's Castle,764,1995,Glow In Dark Opaque,1
Royal Knights,Royal Knight's Castle,764,1995,Dark Gray,7
Royal Knights,Royal Knight's Castle,764,1995,Chrome Silver,1
Royal Knights,Royal Knight's Castle,764,1995,Chrome Gold,1
Royal Knights,Royal Knight's Castle,764,1995,Brown,13
Royal Knights,Royal Knight's Castle,764,1995,Blue,14
Royal Knights,Royal Knight's Castle,764,1995,Black,66
Royal Knights,Royal Knight's Castle,764,1995,Yellow,6
Royal Knights,Royal Drawbridge,259,1995,Blue,3
Royal Knights,Royal Drawbridge,259,1995,Brown,10
Royal Knights,Royal Drawbridge,259,1995,Chrome Silver,1
Royal Knights,Royal Drawbridge,259,1995,Dark Gray,7
Royal Knights,Royal Drawbridge,259,1995,Green,2
Royal Knights,Royal Drawbridge,259,1995,Light Gray,28
Royal Knights,Royal Drawbridge,259,1995,Red,11
Royal Knights,Royal Drawbridge,259,1995,Trans-Dark Blue,1
Royal Knights,Royal Drawbridge,259,1995,Trans-Green,1
Royal Knights,Royal Drawbridge,259,1995,Trans-Neon Orange,1
Royal Knights,Royal Drawbridge,259,1995,Trans-Red,1
Royal Knights,Royal Drawbridge,259,1995,White,8
Royal Knights,Royal Drawbridge,259,1995,Yellow,3
Royal Knights,Royal Drawbridge,259,1995,Black,38
Royal Knights,King's Carriage,127,1995,Chrome Silver,1
Royal Knights,King's Carriage,127,1995,Yellow,7
Royal Knights,King's Carriage,127,1995,White,12
Royal Knights,King's Carriage,127,1995,Trans-Yellow,1
Royal Knights,King's Carriage,127,1995,Trans-Red,1
Royal Knights,King's Carriage,127,1995,Trans-Neon Orange,1
Royal Knights,King's Carriage,127,1995,Red,4
Royal Knights,King's Carriage,127,1995,Light Gray,1
Royal Knights,King's Carriage,127,1995,Dark Gray,1
Royal Knights,King's Carriage,127,1995,Chrome Gold,1
Royal Knights,King's Carriage,127,1995,Brown,3
Royal Knights,King's Carriage,127,1995,Blue,16
Royal Knights,King's Carriage,127,1995,Black,24
Royal Knights,Skeleton Surprise,74,1995,Brown,1
Royal Knights,Skeleton Surprise,74,1995,Dark Gray,1
Royal Knights,Skeleton Surprise,74,1995,Green,1
Royal Knights,Skeleton Surprise,74,1995,Light Gray,22
Royal Knights,Skeleton Surprise,74,1995,Red,2
Royal Knights,Skeleton Surprise,74,1995,White,5
Royal Knights,Skeleton Surprise,74,1995,Trans-Neon Orange,1
Royal Knights,Skeleton Surprise,74,1995,Black,11
Royal Knights,Skeleton Surprise,74,1995,Blue,1
Royal Knights,Skeleton Surprise,74,1995,Yellow,2
Royal Knights,Royal King,12,1995,Dark Gray,1
Royal Knights,Royal King,12,1995,Red,2
Royal Knights,Royal King,12,1995,White,4
Royal Knights,Royal King,12,1995,Yellow,1
Royal Knights,Royal King,12,1995,Blue,2
Royal Knights,Royal King,12,1995,Chrome Gold,1
Royal Knights,Royal King,12,1995,Chrome Silver,1
Royal Knights,Thunder Arrow Boat,21,1998,Black,7
Royal Knights,Thunder Arrow Boat,21,1998,Brown,1
Royal Knights,Thunder Arrow Boat,21,1998,Dark Gray,2
Royal Knights,Thunder Arrow Boat,21,1998,Red,3
Royal Knights,Thunder Arrow Boat,21,1998,White,1
Royal Knights,Thunder Arrow Boat,21,1998,Yellow,1
Scala,House,28,1997,Light Salmon,3
Scala,House,28,1997,Light Yellow,2
Scala,House,28,1997,Salmon,2
Scala,House,28,1997,White,8
Scala,Kitchen Accessories,14,1997,Green,1
Scala,Kitchen Accessories,14,1997,Bright Green,1
Scala,Kitchen Accessories,14,1997,Earth Orange,3
Scala,Kitchen Accessories,14,1997,Light Violet,3
Scala,Kitchen Accessories,14,1997,Trans-Clear,1
Scala,Kitchen Accessories,14,1997,Yellow,2
Scala,Bathroom Accessories,13,1997,Light Green,2
Scala,Bathroom Accessories,13,1997,Medium Green,6
Scala,Bathroom Accessories,13,1997,Red,2
Scala,Bathroom Accessories,13,1997,Yellow,1
Scala,Andrea,1,1997,Red,1
Scala,Floor Plate 1/1,1,1997,White,1
Scala,Floor Plate 1/2,1,1997,White,1
Scala,Emma,9,2011,Light Green,3
Scala,Emma,9,2011,Milky White,1
Scala,Emma,9,2011,Red,3
Scala,Emma,9,2011,Unknown,1
Scooby-Doo,Mystery Mansion,856,2015,White,17
Scooby-Doo,Mystery Mansion,856,2015,Light Flesh,3
Scooby-Doo,Mystery Mansion,856,2015,Lime,7
Scooby-Doo,Mystery Mansion,856,2015,Medium Azure,4
Scooby-Doo,Mystery Mansion,856,2015,Medium Blue,3
Scooby-Doo,Mystery Mansion,856,2015,Medium Dark Flesh,3
Scooby-Doo,Mystery Mansion,856,2015,Metallic Gold,1
Scooby-Doo,Mystery Mansion,856,2015,Orange,7
Scooby-Doo,Mystery Mansion,856,2015,Pearl Dark Gray,4
Scooby-Doo,Mystery Mansion,856,2015,Pearl Gold,1
Scooby-Doo,Mystery Mansion,856,2015,Red,10
Scooby-Doo,Mystery Mansion,856,2015,Reddish Brown,40
Scooby-Doo,Mystery Mansion,856,2015,Sand Green,4
Scooby-Doo,Mystery Mansion,856,2015,Tan,5
Scooby-Doo,Mystery Mansion,856,2015,Trans-Clear,9
Scooby-Doo,Mystery Mansion,856,2015,Trans-Neon Orange,1
Scooby-Doo,Mystery Mansion,856,2015,Trans-Yellow,2
Scooby-Doo,Mystery Mansion,856,2015,Yellow,4
Scooby-Doo,Mystery Mansion,856,2015,Black,51
Scooby-Doo,Mystery Mansion,856,2015,Blue,1
Scooby-Doo,Mystery Mansion,856,2015,Bright Green,1
Scooby-Doo,Mystery Mansion,856,2015,Dark Bluish Gray,28
Scooby-Doo,Mystery Mansion,856,2015,Dark Brown,1
Scooby-Doo,Mystery Mansion,856,2015,Dark Green,4
Scooby-Doo,Mystery Mansion,856,2015,Dark Purple,15
Scooby-Doo,Mystery Mansion,856,2015,Dark Red,1
Scooby-Doo,Mystery Mansion,856,2015,Flat Silver,1
Scooby-Doo,Mystery Mansion,856,2015,Glow in Dark White,1
